"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2007","2007",0.499657723453757,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2008","2008",0.470035252643948,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2009","2009",0.500823225399336,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2010","2010",0.636604774535809,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2011","2011",0.59880239520958,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2012","2012",0.736494030748088,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2013","2013",0.835334866277253,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2014","2014",1.02464170076386,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2015","2015",1.02120973215921,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2016","2016",0.967393766486247,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2017","2017",1.11916518938527,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2018","2018",1.15350660419921,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2019","2019",1.19845662207278,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2020","2020",1.30529225908372,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2021","2021",1.16639977523912,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2000","2000",0.466159071233545,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2001","2001",0.484261501210653,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2002","2002",0.503822479244704,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2003","2003",0.523731587561374,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2004","2004",0.485965829846582,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2005","2005",0.382425427041726,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2006","2006",0.495954607544394,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2007","2007",0.477229342787019,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2008","2008",0.448953021147728,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2009","2009",0.473429676136618,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2010","2010",0.58810452496918,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2011","2011",0.558169205007575,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2012","2012",0.693648472392395,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2013","2013",0.785862293169876,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2014","2014",0.968438956692226,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2015","2015",0.959182090336799,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2016","2016",0.924855492102587,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2017","2017",1.08919905823851,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2018","2018",1.11180535479661,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2019","2019",1.14635561869193,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2020","2020",1.21502942507922,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2021","2021",1.10682480898915,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2000","2000",0.69393455462024,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2001","2001",0.615690330793278,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2002","2002",0.624277854898345,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2003","2003",0.634363407131695,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2004","2004",0.60386592788991,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2005","2005",0.589735753700084,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2006","2006",0.581160719111776,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2007","2007",0.66217181846016,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2008","2008",0.669765897696763,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2009","2009",0.72846372725978,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2010","2010",0.596467732430456,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2011","2011",0.697827275629917,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2012","2012",0.759205337446895,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2013","2013",0.813823557051971,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2014","2014",0.96285524897968,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2015","2015",1.01275867892036,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2016","2016",1.08200616373129,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2017","2017",1.0856990572315,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2018","2018",1.18111550925586,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2019","2019",1.07514497122504,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2020","2020",1.05471884754488,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2021","2021",1.00312101352788,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2000","2000",0.684076693578954,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2001","2001",0.606650506463246,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2002","2002",0.606026010137539,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2003","2003",0.609217164694745,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2004","2004",0.584958714225033,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2005","2005",0.569125966943645,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2006","2006",0.562968086711951,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2007","2007",0.639090338456364,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2008","2008",0.650892782533919,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2009","2009",0.69978915279001,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2010","2010",0.573286962985126,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2011","2011",0.669348391811277,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2012","2012",0.730879300124932,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2013","2013",0.779226040159019,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2014","2014",0.919646621379223,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2015","2015",0.974543673736473,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2016","2016",1.03443134229465,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2017","2017",1.03774729043452,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2018","2018",1.13052131115474,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2019","2019",1.03411879461382,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2020","2020",1.0063898335883,,
"CHE","Switzerland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2021","2021",0.962736515727177,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2000","2000",0.954499119636734,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2001","2001",0.998838559814169,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2002","2002",1.02107728337236,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2003","2003",1.00255367445379,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2004","2004",1.06464265702205,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2005","2005",0.951858865743048,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2006","2006",0.832476372361784,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2007","2007",0.761849655238921,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2008","2008",0.754930640747381,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2009","2009",0.756685622973163,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2010","2010",0.748019298012658,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2011","2011",0.74657818332642,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2012","2012",0.737249214406574,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2013","2013",0.728754456764487,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2014","2014",0.69795241584082,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2015","2015",0.683670786221404,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2016","2016",0.65063961182179,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2017","2017",0.748518925822129,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2018","2018",0.755071505619541,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2019","2019",0.811965811965811,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2020","2020",0.801879755333432,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2021","2021",0.826474980032642,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2000","2000",0.896841557991421,,
"TUR","Türkiye","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2001","2001",0.915127266536136,,
